北京众成国际旅行社有限公司,150-500人,未融资,北京,['旅游顾问'],3-6千/月,[],"['\n        岗位职责:\n', '1.熟悉公司产品体系，负责公司全部旅游产品的销售及推广;\n', '2.根据公司的营销计划，执行公司销售活动，完成部门规定的销售任务;\n', '3.幵拓新市场，发展新客户，维护老客户，增加公司旅游产品销售范围;\n', '4.负责渠道客户的维护，积极收集客户的反馈信息，并主动配合各部门解决问题。\n', '任职资格:\n', '1.有旅游销售或者金融销售工作经验者优先\n', '2、性格开朗，为入热情，对工作有高度的责任心，具备良好的团队精神和不断开拓进取的精神;\n', '3、热爱销售工作，善于与人沟通，较强的语言表达能力和独立解决问题的销售能力,具备一定的商务洽谈及社交能力;\n', '4、吃苦耐劳，愿意在旅游行业内发展，并想挑战高薪证明自己能力者;\n', '5、努力完成 上级交代的任务\n', '（欢迎广大优秀应届毕业生投递）\n', '备注：入职需上一个公司离职证明\n        ']"
华住酒店管理有限公司,2000人以上,上市公司,天津,['区域销售经理（天津）'],5-8千/月,[],"['\n        工作职责:\n', '1、通过各类渠道获取区域内大客户资源，开发新客户，积极维护客户关系；\n', '2、定期拜访客户，建立并保持与客户良好的关系，深挖客户需求；\n', '3、及时进行客户数据分析，制定相对应的销售策略；\n', '4、与区域内各事业部、品牌与一线门店协同工作，提升集团整体销售业绩。\n', '\n', '任职资格:\n', '1、大专及以上学历，1年以上ToB销售经验或优秀应届毕业生亦可，有酒店旅游行业经验和行业资源者优先；\n', '2、有进取心和高度的工作热情，能自我激励，抗压能力强；\n', '3、优秀的沟通与团队协作能力，责任感与敬业精神；\n', '4、执行力强，具备良好的自我管理能力。\n', '\n        ']"
华嘉泰（上海）室内游乐有限公司,150-500人,未融资,上海,['销售专员'],8-1.5万/月,[],"['\n        岗位职责：\n', '1.负责销售活动的推广与谈判；\n', '2.根据公司战略规划与布署，完成销售目标；\n', '3.对现有销售手段、数据结果进行分析、汇总，提出改进方案；\n', '4.开发、拓展线下销售渠道；\n', '5.完成领导交办的其他相关工作。\n', '任职要求\n', '1.大专及以上学历;\n', '2.有责任心、学习能力强、吃苦耐劳、有团队意识及良好的自我管控能力;\n', '3.良好的沟通能力及谈判销售技巧;\n', '4.有学生团队春游、秋游等资源的优先录用;\n', '5.对国内旅游业有一定的认识和了解。\n        ']"
南昌联联科技有限公司,2000人以上,不需要融资,南昌,['销售'],5-1万/月,"['岗位职责：', '1、负责吃喝玩乐商家合作洽谈，线上线下对接商家；', '2、进行分管区域内商家的考察和评估；', '3、维护老商家，开发新的合作商家；', '4、协调处理商家与公司之间的各种合作关系。', '任职要求：', '1、大专以上学历，沟通谈判能力强，情商高；有销售或者BD工作经验；接受优秀的应届毕业生。', '2、热爱周边游(吃喝玩乐+便民服务)，愿意为这个行业付出；', '3、综合薪资5-10k', '4、晋升空间：专员-经理-总监-分总']","['\n        ', '\n        ']"
广州帽峰山生态旅游开发有限公司,15-50人,不需要融资,广州,['景区直招网络销售顾问'],5-8千/月,[],"['\n        岗位职责\n', '1、学习及掌握公司产品，并运用到日常工作中；\n', '2、对公司提供的网站进行优化和维护，以及对公司提供的其他网络平台进行文章发布和维护；\n', '3、负责接听游客咨询，了解客户对旅游的需求，解答游客疑问，全面正确的介绍公司产品；\n', '4、负责客户跟进，策划行程方案，报价，跟单，成交，及来团接待等，对待客户热情，细心，耐心，周到。\n', '任职要求\n', '1、性别：不限\n', '2、接受应届毕业生，能够熟练运用文档、表格等办公软件；\n', '3、只要你有心，公司手把手对你进行零基础网络营销的全面培训；\n', '4、有销售成交欲望及长远的职业规划和目标，善于挑战，主动出击；\n', '5、对旅游网络销售有较大兴趣，并想长期从事旅游网络销售的工作\n', '6、有旅游从业、网络营销、电话营销以及销售经验的优先考虑。\n        ']"
南昌诺言实业有限公司,150-500人,不需要融资,广州,['销售'],4-8千/月,['招聘主管经理\xa0有店铺运营经验优先\xa0\xa0招聘销售人员'],"['\n        ', '\n        ']"
广东利联科技有限公司,15-50人,未融资,东莞,['网络销售带薪培训包食宿'],5-8千/月,[],"['\n        岗位要求：\n', '1、男女不限，年龄18-30，有无经验均可，有从事互联网/电商行业优先；\n', '2、具备积极的工作态度，认真负责，有良好的团队合作意识，服从管理；\n', '3、性格外向、反应敏捷、表达能力强，具有良好的沟通能力及销售技巧；\n', '岗位职责：\n', '1、通过网络（Q Q/微信）及电话的方式，进行公司产品的销售及推广。\n', '2、维护老客户，开拓新客户，挖掘客户潜力，定期与客户进行沟通，建立良好的长期合作关系。\n', '3\xa0、管理客户关系，努力完成销售任务；\n', '上班时间：9:00-12:15\xa013:30-18:00\n        ']"
天津鑫尧舜旅游开发有限公司北京分公司,150-500人,天使轮,北京,['销售专员'],15-2.5万/月,"['1.负责开拓新的客户资源，服务好客户，建立良好关系，进行成交', '2.推销公司的养老卡，让客户成为基地的会员', '3.服从上级领导的指示与安排，执行力要做到', '4.掌握市场情况完成自己的销售额', '5.接受客户咨询了解客户需求，积极寻求销售机会']","['\n        ', '\n        ']"
天津鑫尧舜旅游开发有限公司北京分公司,150-500人,天使轮,北京,['销售代表'],8-1.2万/月,"['岗位职责：', '1、负责公司产品的销售及推广；', '2、根据市场营销计划，完成部门销售指标；', '3、开拓新市场,发展新客户,增加产品销售范围；', '4、负责辖区市场信息的收集及竞争对手的分析；', '5、负责销售区域内销售活动的策划和执行，完成销售任务；', '6、管理维护客户关系以及客户间的长期战略合作计划。', '任职资格：', '1、经验不限；', '2、学历不限；', '3、反应敏捷、表达能力强，具有较强的沟通能力及交际技巧，具有亲和力；', '4、具备一定的市场分析及判断能力，良好的客户服务意识；', '5、有责任心，能承受较大的工作压力；', '6、有团队协作精神，善于挑战。', '工作时间：朝九晚五，周末双休，法定节假日休息']","['\n        ', '\n        ']"
旅文（北京）传媒有限公司,15-50人,天使轮,北京,['销售'],5-1万/月,[],"['\n        旅文传媒核心资源:\n', '全国十二个机场到达厅LED大屏、抖音短视频、人民数字等媒体。\n', '\n', ' 职责描述：\n', ' 负责对文旅行业客户进行机场、抖音等媒体的市场开拓与销售工作，重点项目客户对接，包括项目需求跟进、落实、汇报、执行并完成公司年度销售计划；直接对业绩负责。\n', '\n', '任职要求：\n', ' 有机场、高铁、抖音媒体等相关工作经验，有一定的客户积累；具有较强的整合资源及谈判能力，了解媒体行业运营工作；对销售工作有较高的热情，能承受一定的工作压力；踏实进取，具备较强的学习能力及沟通协调能力，独立完成销售任务。注重细节，对细节把控能力\n        ']"
青岛英伦凯旋旅游文化发展有限责任公司,少于15人,未融资,青岛,['销售'],5-8千/月,"['岗位职责', '\xa0', '1、学习并熟知旅游目的地、旅游法规，负责旅游产品线路的操作；', '\xa0', '2、保证旅游产品价格的准确，并进行包装美化；', '\xa0', '3、全面解答客户对旅游目的地的咨询，根据要求推荐旅游线路，并根据需求报价，并对提交的订单予以处理和跟进；', '\xa0', '4、当出现客户投诉或发生意外时，负责与其他相关部门人员协调沟通，按照公司原则及流程妥善处理；', '\xa0', '5、销售进程的监控，按时完成公司规定的工作任务指标。', '\xa0', '\xa0', '任职资格', '\xa0', '1、大专及以上学历，旅游管理专业或有相关旅游类销售2年工作经验者优先；', '\xa0', '2、对旅游行业感兴趣，能够熟练操作电脑，熟练使用办公软件，如WORD,EXCEL等。并能承受一定的工作压力；', '\xa0', '3、具有出色的语言表达能力和沟通能力，善于与别人交流，待人热情；', '\xa0', '4、较强的服务意识和团队协作能力。', '\xa0', '5 英语读写流利，可能回英文邮件。']","['\n        ', '\n        ']"
曼山旅游咨询（上海）有限公司,15-50人,未融资,上海,['销售顾问'],15-2.2万/月,"['岗位要求及职责:', '1、18-40周岁，有一定沟通能力', '2、喜欢沟通交流者优先', '3、不要求有销售经验，公司提供专业培训', '4、多元化的营销方式：面销、网销、电销皆可，你可以选择擅长的方式', '福利：', '1、国家法定节假日、双休', '2、完善的业绩奖励机制', '3、每个季度旅游奖励，两次国内，两次国外', '作息时间：八小时制\xa0\xa0\xa0\xa0周末双休，其他假期遵照国家规定', '薪资待遇：1、\xa0综合薪资10000-15000\xa0\xa0多劳多得', '有责底薪+提成（提成10%）+团队业绩提成，', '2、提供专业的入职培训，熟悉了解公司项目，企业文化和制度，掌握专业的销售技巧，快速成交客户', '3、公司办公环境好，团队氛围好', '4、职业晋升空间大。我们急需销售主管，储备干部', '曼山旅游欢迎优秀的你加入！']","['\n        ', '\n        ']"
悠易互通（北京）广告有限公司上海分公司,150-500人,C轮,上海,['直客销售高级经理'],10-2万/月,"['职位描述：', 'l\xa0 负责面向广告主销售公司DSP产品，独立有效地开发新客户市场，完成公司下达的销售任务；', 'l\xa0 承担销售指标，完成既定的业绩目标，维护现有直客客户合作关系，开拓新客户，保持业务的稳定增长；', 'l\xa0 根据销售任务，制定中、短期销售计划，并定期汇报；', 'l\xa0 能够挖掘客户的潜在需求，准确理解客户的广告需求，保证客户需求顺利实现；', 'l\xa0 提供市场趋势、需求变化、竞争对手和客户反馈方面的信息和分析；', 'l\xa0 与相关部门协作完成广告投放工作，向客户提供专业、全面、优质的服务。', '\xa0', '任职要求：', 'l\xa0 从事互联网销售3-4年以上经验，熟悉互联网广告，有互联网广告经验者优先；', 'l\xa0 熟悉市场广告推广的运作模式，对广告技术具有专研性，对广告数据有敏感性；', 'l\xa0 具备丰富的市场营销策划经验，较强的市场策划能力和运作能力，能够识别、确定潜在的商业合作伙伴，熟悉行业市场发展现状；', 'l\xa0 能独立定制客户方案，积极寻求让客户满意的策略，较强的计划性并能高效执行，有成功管理客户的经验；', 'l\xa0 优秀的人际交往、沟通能力和销售技巧，能够独立地和广告客户沟通；', 'l\xa0 热爱销售工作，工作主动性强，有创业精神，有较强的创新能力；', 'l\xa0 有丰富的直客销售资源，服务过快消、汽车、电商、金融、教育、旅游等相关行业客户者优先。']","['\n        ', '\n        ']"
上海贝锐信息科技股份有限公司,150-500人,A轮,广州,['销售代表/电话销售'],10-1.5万/月,"['岗位职责：', '1、负责为公司老客户提供续费咨询服务，积极进行良好沟通并维护，无需自己开发；\xa0', '2、跟进公司已有老客户，积极引导其进行二次销售挖掘；\xa0', '3、跟进客户合同内部走流程进度；', '4、客户信息及资料的整理、归档工作，确保客户资料的安全性；\xa0', '5、协助完成上级分配的业绩任务；', '任职资格：', '1、有从事保险、理财、房产销售经验的优先；', '3、反应敏捷、表达能力强，具有较强的沟通能力及交际技巧，具有亲和力；', '4、具备一定的市场分析及判断能力，良好的客户服务意识；', '5、有责任心，能承受较大的工作压力；', '6、有团队协作精神，善于挑战。', '薪资待遇：', '1.基本底薪+季度调薪+餐补+高比例提成', '--2017年度正式员工月薪平均6000以上，高不封顶；', '2.八小时工作制，享受双休及其他法定节假日；缴纳社保、住房公积金；', '3. 享受带薪年假、商业保险、培训、出国旅游等等福利。', '本公司提供良好的福利待遇与发展空间：', '1、5天8小时工作制，周末双休；', '2、购买社会保险，公积金和商业意外保险；', '3、每年提供一次健康体检，让您的健康得到保障；', '4、每年组织两次员工旅游，年中周边游和年底出国游，让您的心情放飞；', '5、提供有竞争力的薪酬及接受培训和继续教育培训的机会；', '6、下午茶，生日礼物、节日礼品、春节开门利是等等，让您感受温情与关怀；', '7、享受各种有薪假期：年假、法定假期、产假、婚假等，让您感受假期带来的愉悦；', 'oray的产品拥有自主知识产权，不需要你去“洗脑”夸大产品性能，我们只传递产品价值。', 'oray提供的销售岗位不是走的人海战术，我们提供精准高质的客户资源。', '每个人的时间是最宝贵的资源。oray希望每个人的付出都可以换来最大的价值体现。', '我们注重团队精神，你不是一个人在战斗！欢迎您的加入。']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
曼山旅游咨询（上海）有限公司,15-50人,未融资,上海,['销售主管'],7-1.2万/月,[],"['\n        工作内容：\n', '1、通过电话和网络或拜访与企业主或商家进行有效沟通，添加微信或是邀约到公司寻求合作机会（公司提供资源）\n', '2、加微信的或成交的客户我们自己维护，维护的好，客户会给你介绍更多业务，轻松出单，轻轻松松拿高薪。\n', '3、公司会提供入职培训和不定期培训。\n', '职位要求：\n', '1、客户就是老大，所以希望你有耐心，够细心，够用心的服务客户，对客户态度好点\n', '2、平时需要电话和客户沟通，所以希望你能讲一口别人听得懂的普通话\n', '3、虽然工作轻松，不用外出晒太阳，但是也需要你有一定的抗压能力，积极的工作态度和一颗上进的心。\n', '4、有销售经验优先考虑；\n', '工作时间:周末双休(朝九晚六），诗和远方的时间给你留着的\n', '薪资待遇：\n', '1、法定节假日：（端午 国庆 五一 清明 中秋 元旦 ）按国家规定放假，除了春节，因为我们春节我们可能比国家规定多放几天。\n', '2、销售培训：公司提供专业的入职培训，熟悉了解公司项目，企业文化和制度，掌握专业的销售技巧，快速成交客户\n', '3、薪资结构：有责底薪5000（开一单就有）+提成10%（最低2500）+团队提成（你团队里的人开单你和他有同样提成）\n', '4、旅游：公司会不定期让大家出去玩，你只管放松心情，享受慢生活\n', '5、社保：3个月后交\n', '只要你肯撸起袖子加油干，一不小心工资就上万了，期待你的加入\n        ']"
起点纵横在线（深圳）科技有限公司,150-500人,未融资,深圳,['销售专员'],8-1.3万/月,"['本岗位招聘信息由起点教育直接发布，非中介，不收取任何招聘、培训或学习费用！', '【我们需要这样的你】：', '1、有热情：性格开朗乐天派；', '2、有目标：无论财富目标还是职业目标，我们欢迎有目标感的你；', '3、空杯心态：我们采取专业的培训体系，让你获得前所未有的培训体验，前提是您的虚心接受。', '4、接受优秀应届毕业生应聘，学历不限', '【而你只需要做这些】：', '1、无需自己开发客户外出跑业务；只针对主动咨询公司产品的客户进行沟通；', '2、及时为学员提供学习、课程方面的专业咨询；', '3、用自己对项目的专业能力让学员体验轻松的学习报考方式。', '(此岗不外出，不应酬，无需开发客户，客户资源主动咨询，只针对沟通筛选后的优质精准客户群体，效率高、周期短，有销售经验者优先考虑）', '【薪资福利待遇】', '1、\xa0业界极具竞争力的薪酬方案：无责任底薪+高提成+福利+奖金，多劳多得，上不封顶；', '2、\xa0提成制度：高提成+奖金（周奖金和月奖金），月薪轻松过万，均薪8000-10000，65%人员月薪6000以上；', '3、\xa0免费提供统一全面的岗前培训；正式入职带薪培训，入行有人带，入行适应快；', '4、\xa0正式录用后，依法购买五险一金；', '5、\xa0不定期举行公司聚会活动，聚餐、唱K等，公司集体氛围好；', '6、\xa0国家法定节假日如端午节、中秋节公司统一发放节日礼品；', '7、\xa0转正后享有年终分红奖，工作满一年者享有年底红包、10天及以上年假,外出旅游等福利；', '8、\xa0内部员工可以享受内部学习课程免费或者优惠，免费提升学历！', '9、\xa0免费申请公司业务范围之内的所有培训课程；', '10、带薪年假（除享有国家法定节假日外，额外再享有带薪年假）；', '11、享受员工生日主题PARTY,以及精美生日礼物；', '12、丰富部门活动、户外拓展、国内旅游（每年定期两次），奖励豪华国外游，年底豪华驾车赠送；', '13、公司提供优质的人才培养计划、晋升平台、（详细的入职培训方案、定期的课程培训、职业发展辅导）；', '14、每月有机会拿高额的激励大奖（8888元大奖，海南双飞游，Iphione6以及温泉之旅等）。', '15、入职周年员工享受礼物及庆祝会', '16、丰富下午茶福利；', '【职业发展】', '1.专业路径：百人以上专业咨询团队，带薪专业培训。', '2.管理路径：咨询师—咨询导师—储备主管—咨询主管—咨询经理—咨询总监。咨询总监（100%管理者从内部提拔！绝无入职时间、行业经验等硬性要求，能力达标就能带团队，历史最？？？入职四个月晋升至导师职位！！）', '3.支持内部横向转岗。（可转向职能运营岗位和前端市场项目岗位）', '4.公司对待员工都是以合伙人的方式，你不是在给别人打工，而且自己在创业，并无任何风险，期待有志的合伙人加入！', '【薪资水平】', '每月薪资＝无责底薪＋提成＋奖金＋五险一金', '据统计，2018年公司销售的薪资水平：', '试用员工（入职3月以内）：', '６２％月均薪资在６０００以上，能者多得不封顶。', '正式员工（入职3月以上）：', '５６％月均薪资在８０００以上，今年公司整体走高。', '２２％月均薪资在１００００以上，达到储备主管要求。', '５％月均薪资在１５０００以上，销冠记录２００００＋', '骨干员工（储备主管）：１００％月均薪资在１５０００＋', '工作时间：早十点-晚七点\xa0，午休一个半，周末单休（可任意选休）']","['\n        ', '\n        ']"
华住酒店管理有限公司,2000人以上,上市公司,济南,['酒店销售经理（济南）'],4-7千/月,[],"['\n        工作职责:\n', '1、通过各类渠道获取区域内大客户资源，开发新客户，积极维护客户关系；\n', '2、定期拜访客户，建立并保持与客户良好的关系，深挖客户需求；\n', '3、及时进行客户数据分析，制定相对应的销售策略；\n', '4、与区域内各事业部、品牌与一线门店协同工作，提升集团整体销售业绩。\n', '任职资格:\n', '1、大专及以上学历，1年以上ToB销售经验或优秀应届毕业生亦可，有酒店旅游行业经验和行业资源者优先；\n', '2、有进取心和高度的工作热情，能自我激励，抗压能力强；\n', '3、优秀的沟通与团队协作能力，责任感与敬业精神；\n', '4、执行力强，具备良好的自我管理能力。\n        ']"
义乌市健至美文体用品有限公司,2000人以上,未融资,金华,['销售专员'],10-1.2万/月,['销售公司研发的课程，让客户相信你并为你的课程买单'],"['\n        ', '\n        ']"
上海游隆网络科技有限公司,150-500人,不需要融资,广州,['销售'],3-6千/月,"['广州长隆富士摄影招聘', '主要负责拍摄游客与人偶的合影，销售照片（无工作经验均可培训上岗）', '1.\xa0要求: 18岁—25岁左右', '2.\xa0工作时间：10点-6点，月休4-5天', '3.\xa0工作地点：横琴湾酒店，企鹅酒店，熊猫酒店，香江酒店，长隆水上乐园等', '4.\xa0工作待遇：购买社保', '5.工作环境：环境舒适，室内工作，位置在酒店大堂', '6.工作态度：做事认真负责，有上进心，有团队精神，积极完成每件事']","['\n        ', '\n        ']"
武侯区瑞益家园食品经营部,15-50人,未融资,成都,['销售'],3-6千/月,['电话邀约\xa0接待顾客\xa0会议营销\xa0上班轻松\xa0自由'],"['\n        ', '\n        ']"
上海同程美辰国际旅行社有限公司,15-50人,不需要融资,上海,['销售'],10-1.6万/月,"['公司提供很好的晋升空间，只要你想要，敢要。三个月晋升一次，顾问——资深顾问——业务主管——业务经理，目前公司在上海这边计划招聘1000多顾问，升职空间很大，公司只给内部晋升这一职业通道，只要你想，就能有很好的职业发展通道，', '工作时间：上午10点-晚上8点，休息2小时，做六休一\xa0。薪资待遇：4000+2000KPI有责底薪，2%-12%阶梯性提成，到手一般9k-1.5w以上', '1.\xa0入职签正式劳动合同.交六险一金.安排线上面试，线上办理入职，线上培训，前期安排线上办公.', '2.公司大，品牌效应好，客户都是有公司提供的比较高端的客户群体，无需自己外出跑客户，无需主动开发。', '3.无责底薪，至少保障基本生活，目前公司里面努力的新老员工月薪可达1.5w-2w左右，出来工作就是为了赚钱，高收入稍微辛苦一点也是值得的', '4.公司的办公环境好，工作气氛好，人性化管理，节日福利，带薪年假。']","['\n        ', '\n        ']"
南京荣汝健健康管理有限公司,50-150人,上市公司,南京,['销售'],4-8千/月,['日常接待顾客\xa0\xa0学习知识\xa0\xa0聊天\xa0\xa0\xa0\xa0跟人群打交道'],"['\n        ', '\n        ']"
北京瑞达恒建筑咨询有限公司武汉分公司,500-2000人,不需要融资,武汉,['销售代表（互联网信息平台）'],6-1.2万/月,"['加入我们你将得到什么？', '1、完善、成熟的系统培训，专业的建筑行业知识；', '2、有魅力的营销技巧，非凡的语言能力；', '3、丰富的客户资源，优渥的薪酬待遇；', '4、5A甲级写字楼，年轻而富有朝气的团队，简单、团结的企业文化', '薪酬架构：底薪3.5K-5K（无责任）+高额提成+各类补助+五险一金（综合月均收入6000-12000），**互联网中上水平。', '岗位说明：', '1、收集各类市场及客户资源信息，完善客户信息资源库；', '2、通过电话沟通挖掘客户需求，向客户提供专业、个性化产品推荐服务，帮助客户制定购买方案，最终促成购买意向以完成销售业绩；', '3、协调公司内部资源，提高客户满意度，配合客服人员促成客户续约。', '4、了解客户需求和建议并及时与主管和信息部沟通，促进信息质量的提高与完善；', '任职资格：', '1、大专及以上学历，专业不限，普通话标准流利；', '2、一年或以上相关工作经验，具备良好的电话销售技巧和面谈拜访经验，有互联网行业电话销售经验尤佳；', '3、良好的团队合作意识，思维活跃、有悟性、善于学习；', '4、具有很强的抗压能力，能够适应快节奏、高效率的工作环境；', '5、热爱销售，渴望成功，愿意挑战高薪；', '6、熟练操作电脑及各种办公室软件 （Word、 Excel、电子邮件等），熟悉互联网的使用。', '薪酬福利：', '1. 薪酬：底薪3.5K-5K（无责任）+高额提成+各类补助+五险一金（综合月均收入6000-12000），**互联网中上水平。', '2. 福利：五险一金，餐费、服装补助，免费下午茶，员工活动经费', '3. 假期：转正即可享有七天带薪年假。法定节假日休息和国家规定一致。', '4. 旅游户外活动：公司不定期会为员工组织户外活动、旅游活动', '5. 工作时间：朝九晚六，周末双休，追求高效率工作，不提倡加班', '6. 工作地点：武汉市武昌区中南路7号中商广场写字楼B座1108-1111室（路线:地铁中南路站，4号线C2出口直走200米写字楼，B座11楼。）\xa0', '培训：', '没经验心里没底？RCC有专业的培训师和完善的培训制度，全程陪伴您成长！', '新人时期：带新入职培训+师傅言传身教+导师指点迷津+主管全力扶持', '发展时期：丰富的技能培训+工作中的问题跟踪+管理知识培训']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
上海链家房地产经纪有限公司,2000人以上,A轮,上海,['房产销售-电话销售-网络销...'],8-1.6万/月,"['【我们需要这样的你】', '1、全日制统招本科及以上学历，无论你是猫系理科男还是普相女我们统统都收（欢迎优秀应届生）；', '2、专业不限，对互联网、金融、房地产行业有兴趣即可；', '3、学习力强，积极向上,希望和一群文化价值观正确、正直、进取的人一起奋斗；', '4、喜欢与人交流，有强烈成就动机，敢于挑战高薪，认可“付出 = 收获”的理念；', '5、性格坚韧，战斗力超强，具备在困难、挫折、艰苦的逆境中生存的能力。', '【入职后你需要做的】', '1、新人入店：迅速熟悉商圈及房产知识——师傅一对一、手把手教学；', '2、积累并开发客户与房源资源——公司系统里有海量而完善的房源信息，善用积累资源；', '3、根据客户需求意向，带客户看房——对销售产品及周边环境了如指掌；', '4、达成一手新房业务成交——商务谈判实践及能力培养；', '5、为客户提供优质服务——赢得客户信任，自然会有源源不断的介绍客户。', '【我们能给你提供的】', '1、时间是自由的：弹性工作,让你摆脱长时间捆绑在办公楼里枯燥无味的上班族生活', '2、收入是不封顶的：新人首年8000/月的保障性薪资，高提成20%-70%，让优秀者更加优秀', '3、培训是免费的：没经验？No Problem！链家学院提供专业系统的带薪培训（小白大礼包）', '1） 多元化课程培训，一对一带教体制', '2） 多媒体课堂，牛人讲师授课，随时在线学习', '3）知名营销课程培训，定期区域沙龙分享交流经验', '4、晋升是不拼爹的：不定期举行公开公正的晋升考核，有能力你就升！！！', '无论是营销顾问or管理岗位两种职业规划路线任你选择', '管理方向晋升：初级物业顾问-物业顾问-高级物业顾问-营业主任-店经理-区经理-大区总', '业务方向晋升：初级物业顾问-物业顾问-高级物业顾问-营业主任-合伙经纪人', '5、福利是你想不到的：带薪年假、员工旅游、野外拓展、节日福利、住宿安排等，让你生活工作两不误！', '☆★☆对于那些自信满满，追逐梦想的人，请速速赶来面试：', '1.纸质版简历一份。', '其余资料请看官们酌情准备，成功与否取决于你自己。', '【链家的梦想】', '""让每一位消费者都能在链家愉悦的找到一个家""是我们***的梦想。', '我们珍惜每一位客户的托付，客户的信赖是我们***的动力。', '我们并不完美，但我们相信一群充满梦想的人，凭借着爱与执着，可以不断提升客户服务体验，推动行业的进步与规范，让房产交易变得更加轻松和愉悦！', '【LIANJIA.链家】', '链家集团2001年创立于北京， 是一家以地产经纪业务为核心的综合服务体。业务范围覆盖一二手房买卖、房屋租赁、自如资产管理、互联网平台、海外房产、装饰装修（万科链家精致家装）等领域，是具有全产业服务能力的房产O2O平台。链家目前已覆盖北京、上海、广州、深圳、天津、成都、青岛、重庆、大连、济南、厦门、沈阳、杭州、苏州、珠海、东莞、武汉、长沙等32个城市，有着约8000家直营门店，超过15万名的运营员工，2016年交易额超过10000亿元。至今，集团仍不断扩大服务区域，在美国、英国、加拿大、澳大利亚、新西兰、日本、韩国等地也已经开设海外置业，致力于成为国内在住宅地产经纪、商业地产服务方面的领跑者。', '上海链家房地产经纪有限公司（前身德佑地产）创立于2002年，是链家集团旗下上海分公司。上海链家起步高端，面向上海市民及企事业单位提供不动产交易、房屋租赁、营销代理、资产管理和地产金融业务等服务。']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
上海链家房地产经纪有限公司,2000人以上,A轮,上海,['一手房销售-置业顾问-房地...'],8-1.6万/月,"['招聘岗位：【链家新房贝壳网直销事业部-储备经理】', '工作职责：', '1.通过自我学习或参加公司培训，提升业务技能及专业知识（上海房产交易等相关知识）；', '2. 浏览公司房源信息与客户资源，进行匹配、约看；', '3. 开发房源和客户资源，并展开有效跟进；', '4.\xa0与客户沟通、预约看房、拜访、洽谈、谈判，达成业务成交；', '任职要求：', '1. 全职，形象好，气质佳；', '2. 强烈的成就欲望，学习能力、抗压能力佳；', '3. 有梦想，愿意通过自己的努力付出，实现个人价值；', '4. 高度的工作热情和团队合作意识；', '5. 沟通能力强，普通话标准；有亲和力，工作积极，乐观开朗。\xa0', '薪资福利：', '1. 试用期底薪8000元+提成（佣金20%-75%）+奖金', '2. 每季度、年度表彰大会，公司年会及精英社成员出游机会', '晋升空间：经纪人-店经理-MVP储备-商圈经理-运营总监-分公司总经理']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
四川链家房地产经纪有限公司东大街芷泉段分公司,2000人以上,D轮及以上,成都,['链家直招/房产销售/本科550...'],5-1万/月,"['岗位优势：成都市大范围内就近分配+业务板块自由选择+一对一师徒带教', '经纪人岗位介绍：', '招聘岗位：房产经纪人包括（新房业务、二手房业务、租赁业务）', '岗位要求：20-32周岁，统招本科及以上学历，专业不限', '岗位工作内容：', '1.负责线上（链家网、贝壳网）渠道的房产信息维护，维护好新增房源数据', '\xa02.负责线下（实体门店）为客户提供优质的看房体验', '\xa03.促成买卖双方交易达成，协助双方合同签署、办理权属转移等工作', '薪资待遇', '全日制本科：试用期薪资5500元/月', '注：业绩越高，提点越高', '发展晋升：', '1、管理层：经纪人→店经理→商圈经理→区董→营业总监→分公司总经理', '2、业务线：（提成比例逐级增加）', '公司福利：', '1、个人福利：五险一金、带薪年假、精英社国外旅游、内外部培训、学历提升计划、节日礼物；', '2、孝敬父母：孝顺金、节日送礼、“赢亲情活动”', '3、健康关怀：年度免费体检、关爱基金（家属也可以享受）', '4、团队活动：集体婚礼']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n        ']"
大连福慧国际旅行社有限公司上海静安分公司,150-500人,未融资,上海,['销售专员'],5-1万/月,"['1，能吃苦耐劳，抗压性强，积极配合领导完成任务。', '2，积极推广，收集客户，做好客户维护。', '3,想赚钱，肯努力的来。']","['\n        ', '\n        ']"
